Student_ID;Maths_%;Physical_Sciences_%;Life_Sciences_%;English_%;School_Quintile;Home_Language;Socio_Economic_Background;Average_School_Score;First_Semester_Average_%;Second_Semester_Average_%;Modules_Enrolled;Modules_Passed;Success_Rate_%;Risk_Category;Dropout_Risk_Flag;STEM_Average;Home_Language_Encoded;Socio_Economic_Background_Encoded;Risk_Category_Encoded
SMU202501197;69;73;72;74;2;Xitsonga;Middle Income Urban;72.0;74.5;65.3;12;12;100.0;Low Risk;0;71.3;5;4;0
SMU202501198;38;39;38;75;5;Tshivenda;Middle Income Rural;47.5;60.0;79.3;10;9;90.0;Low Risk;0;38.3;4;3;0
SMU202501199;77;70;73;55;3;Tshivenda;High Income Urban;68.8;63.8;64.0;9;9;100.0;Low Risk;0;73.3;4;0;0
SMU202501200;61;59;90;85;5;Sepedi;Low Income Rural;73.8;54.4;67.3;11;10;90.9;Low Risk;0;70.0;1;1;0
SMU202501201;72;75;79;48;2;Sesotho;Low Income Rural;68.5;65.9;64.8;8;8;100.0;Low Risk;0;75.3;2;1;0
SMU202501202;89;90;81;79;4;Sepedi;Low Income Rural;84.8;76.7;73.3;9;9;100.0;Low Risk;0;86.7;1;1;0
SMU202501203;53;85;88;65;1;Setswana;Low Income Rural;72.8;73.0;74.6;11;10;90.9;Low Risk;0;75.3;3;1;0
SMU202501204;63;89;77;44;4;Sepedi;Low Income Urban;68.2;68.0;79.6;9;9;100.0;Low Risk;0;76.3;1;2;0
SMU202501205;76;85;86;88;1;Tshivenda;Low Income Urban;83.8;68.0;59.1;10;9;90.0;Low Risk;0;82.3;4;2;0
SMU202501206;56;74;57;88;1;Xitsonga;Low Income Urban;68.8;71.9;75.2;11;9;81.8;Low Risk;0;62.3;5;2;0
SMU202501207;89;87;50;94;1;Sesotho;Middle Income Rural;80.0;61.8;78.1;8;8;100.0;Low Risk;0;75.3;2;3;0
SMU202501208;90;43;78;45;4;English;Middle Income Urban;64.0;65.6;77.4;10;10;100.0;Low Risk;0;70.3;0;4;0
SMU202501209;52;69;37;51;4;Tshivenda;Middle Income Urban;52.2;74.9;69.8;12;10;83.3;Low Risk;0;52.7;4;4;0
SMU202501210;86;63;82;77;2;Setswana;Low Income Rural;77.0;59.4;90.2;9;9;100.0;Low Risk;0;77.0;3;1;0
SMU202501211;46;45;82;91;2;Sepedi;Low Income Urban;66.0;75.2;79.9;10;8;80.0;Low Risk;0;57.7;1;2;0
SMU202501212;88;53;79;94;2;Tshivenda;Low Income Rural;78.5;62.0;70.4;10;10;100.0;Low Risk;0;73.3;4;1;0
SMU202501213;61;80;68;72;5;isiZulu;Low Income Rural;70.2;68.2;69.2;10;9;90.0;Low Risk;0;69.7;6;1;0
SMU202501214;49;47;56;55;2;Setswana;Low Income Urban;51.8;70.2;64.3;9;7;77.8;Low Risk;0;50.7;3;2;0
SMU202501215;77;90;62;85;2;English;Middle Income Rural;78.5;74.2;67.4;8;8;100.0;Low Risk;0;76.3;0;3;0
SMU202501216;51;86;79;76;1;Tshivenda;Low Income Rural;73.0;62.8;70.3;10;9;90.0;Low Risk;0;72.0;4;1;0
SMU202501217;38;85;71;74;3;Sesotho;Middle Income Urban;67.0;58.8;64.7;10;10;100.0;Low Risk;0;64.7;2;4;0
SMU202501218;92;70;42;84;5;Xitsonga;Low Income Urban;72.0;72.0;67.8;12;12;100.0;Low Risk;0;68.0;5;2;0
SMU202501219;65;48;88;86;3;English;Low Income Rural;71.8;63.4;61.1;10;10;100.0;Low Risk;0;67.0;0;1;0
SMU202501220;62;86;91;63;5;Sepedi;Low Income Urban;75.5;66.1;69.9;8;8;100.0;Low Risk;0;79.7;1;2;0
SMU202501221;42;58;50;59;3;Tshivenda;High Income Urban;52.2;87.2;77.4;11;11;100.0;Low Risk;0;50.0;4;0;0
SMU202501222;71;50;39;41;5;Xitsonga;Low Income Rural;50.2;72.7;73.4;10;9;90.0;Low Risk;0;53.3;5;1;0
SMU202501223;35;84;63;40;5;isiZulu;Low Income Rural;55.5;63.2;83.2;9;7;77.8;Low Risk;0;60.7;6;1;0
SMU202501224;84;93;39;73;2;Xitsonga;Low Income Rural;72.2;71.1;66.8;11;11;100.0;Low Risk;0;72.0;5;1;0
SMU202501225;76;58;60;65;4;Xitsonga;Middle Income Rural;64.8;81.7;69.7;12;12;100.0;Low Risk;0;64.7;5;3;0
SMU202501226;43;41;82;49;4;English;Low Income Urban;53.8;60.3;62.4;8;8;100.0;Low Risk;0;55.3;0;2;0
SMU202501227;77;74;41;67;3;English;Middle Income Rural;64.8;64.5;61.7;8;7;87.5;Low Risk;0;64.0;0;3;0
SMU202501228;79;52;58;93;1;Setswana;Low Income Urban;70.5;79.9;66.5;12;9;75.0;Low Risk;0;63.0;3;2;0
SMU202501229;38;60;70;89;2;Tshivenda;Low Income Urban;64.2;61.7;75.2;12;11;91.7;Low Risk;0;56.0;4;2;0
SMU202501230;83;50;74;89;2;Tshivenda;Middle Income Urban;74.0;73.5;60.3;9;9;100.0;Low Risk;0;69.0;4;4;0
SMU202501231;76;54;44;49;2;isiZulu;Middle Income Urban;55.8;55.1;66.1;10;9;90.0;Low Risk;0;58.0;6;4;0
SMU202501232;43;50;39;73;3;Xitsonga;Middle Income Urban;51.2;70.6;62.0;8;8;100.0;Low Risk;0;44.0;5;4;0
SMU202501233;86;85;51;76;3;Xitsonga;Low Income Rural;74.5;64.9;69.9;9;9;100.0;Low Risk;0;74.0;5;1;0
SMU202501234;40;78;94;78;3;Tshivenda;Low Income Urban;72.5;76.0;85.6;9;8;88.9;Low Risk;0;70.7;4;2;0
SMU202501235;50;35;51;69;2;Setswana;Low Income Urban;51.2;57.3;73.1;12;9;75.0;Low Risk;0;45.3;3;2;0
SMU202501236;51;35;71;45;3;Xitsonga;Low Income Rural;50.5;53.4;63.9;12;8;66.7;Moderate Risk;1;52.3;5;1;1
SMU202501237;82;40;49;54;1;isiZulu;Middle Income Rural;56.2;49.0;66.3;9;6;66.7;Moderate Risk;1;57.0;6;3;1
SMU202501238;37;43;45;50;1;Tshivenda;Middle Income Urban;43.8;73.1;60.9;8;5;62.5;Moderate Risk;1;41.7;4;4;1
SMU202501239;39;74;45;40;2;Tshivenda;Low Income Urban;49.5;61.6;67.8;11;8;72.7;Moderate Risk;1;52.7;4;2;1
SMU202501240;87;40;66;87;3;English;High Income Urban;70.0;70.6;54.8;9;9;100.0;Low Risk;0;64.3;0;0;0
SMU202501241;45;92;59;74;2;English;Low Income Urban;67.5;57.8;71.2;10;8;80.0;Low Risk;0;65.3;0;2;0
SMU202501242;42;54;76;73;2;isiZulu;Low Income Urban;61.2;69.5;75.8;9;7;77.8;Low Risk;0;57.3;6;2;0
SMU202501243;38;75;93;84;3;Tshivenda;Middle Income Rural;72.5;78.5;71.1;12;11;91.7;Low Risk;0;68.7;4;3;0
SMU202501244;81;41;48;45;3;Sepedi;Middle Income Urban;53.8;66.5;79.1;8;7;87.5;Low Risk;0;56.7;1;4;0
SMU202501245;64;56;54;55;5;Sepedi;Middle Income Urban;57.2;76.1;68.6;9;9;100.0;Low Risk;0;58.0;1;4;0
